product_id,product_category,product_name,product_price,scrapy_datetime,style_id,color_id,color_name,Fit,size_model,size_number,cotton,polyester,elastane,elasterell
52,751994031,men_jeans_slim,slim_jeans,29.99,2021-07-11 12:14:42,751994,31,light_blue,slim_fit,187,31/32,0.98,0.0,0.02,0.0
53,751994031,men_jeans_slim,slim_jeans,29.99,2021-07-11 12:14:42,751994,31,light_denim_blue,slim_fit,187,31/32,0.99,0.0,0.01,0.0
54,751994031,men_jeans_slim,slim_jeans,29.99,2021-07-11 12:14:42,751994,31,black_washed_out,slim_fit,187,31/32,0.99,0.0,0.01,0.0
55,751994031,men_jeans_slim,slim_jeans,29.99,2021-07-11 12:14:42,751994,31,dark_blue_denim,slim_fit,187,31/32,0.99,0.0,0.01,0.0
56,751994031,men_jeans_slim,slim_jeans,29.99,2021-07-11 12:14:42,751994,31,dark_gray,slim_fit,187,31/32,0.99,0.0,0.01,0.0
57,751994031,men_jeans_slim,slim_jeans,29.99,2021-07-11 12:14:42,751994,31,light_gray,slim_fit,187,31/32,0.99,0.0,0.01,0.0
58,751994031,men_jeans_slim,slim_jeans,29.99,2021-07-11 12:14:42,751994,31,dark_blue,slim_fit,187,31/32,0.99,0.0,0.01,0.0
59,751994031,men_jeans_slim,slim_jeans,29.99,2021-07-11 12:14:42,751994,31,dark_denim_blue,slim_fit,187,31/32,0.99,0.0,0.01,0.0
60,751994031,men_jeans_slim,slim_jeans,29.99,2021-07-11 12:14:42,751994,31,denim_blue,slim_fit,187,31/32,0.99,0.0,0.01,0.0
61,751994031,men_jeans_slim,slim_jeans,29.99,2021-07-11 12:14:42,751994,31,black_denim,slim_fit,187,31/32,0.99,0.0,0.01,0.0
62,1004476005,,freefit®_slim_jeans,49.99,2021-07-11 12:14:42,1004476,5,light_denim_blue,slim_fit,182,31/32,0.9,0.0,0.02,0.08
63,1004476005,,freefit®_slim_jeans,49.99,2021-07-11 12:14:42,1004476,5,dark_denim_blue,slim_fit,182,31/32,0.9,0.0,0.02,0.08
64,1004476005,,freefit®_slim_jeans,49.99,2021-07-11 12:14:42,1004476,5,black_no_fade_black,slim_fit,182,31/32,0.9,0.0,0.02,0.08
65,1004476004,,freefit®_slim_jeans,49.99,2021-07-11 12:14:42,1004476,4,light_denim_blue,slim_fit,182,31/32,0.9,0.0,0.02,0.08
66,1004476004,,freefit®_slim_jeans,49.99,2021-07-11 12:14:42,1004476,4,dark_denim_blue,slim_fit,182,31/32,0.9,0.0,0.02,0.08
67,1004476004,,freefit®_slim_jeans,49.99,2021-07-11 12:14:42,1004476,4,black_no_fade_black,slim_fit,182,31/32,0.9,0.0,0.02,0.08
68,974202001,,regular_denim_joggers,29.99,2021-07-11 12:14:42,974202,1,denim_blue,regular_fit,187,,1.0,0.0,0.0,0.0
69,974202001,,regular_denim_joggers,29.99,2021-07-11 12:14:42,974202,1,light_denim_blue,regular_fit,,,1.0,0.0,0.0,0.0
70,974202001,,regular_denim_joggers,29.99,2021-07-11 12:14:42,974202,1,black,regular_fit,,,1.0,0.0,0.0,0.0
71,1004476001,,freefit®_slim_jeans,49.99,2021-07-11 12:14:42,1004476,1,light_denim_blue,slim_fit,182,31/32,0.9,0.0,0.02,0.08
72,1004476001,,freefit®_slim_jeans,49.99,2021-07-11 12:14:42,1004476,1,dark_denim_blue,slim_fit,182,31/32,0.9,0.0,0.02,0.08
73,1004476001,,freefit®_slim_jeans,49.99,2021-07-11 12:14:42,1004476,1,black_no_fade_black,slim_fit,182,31/32,0.9,0.0,0.02,0.08
74,730863005,,skinny_jeans,29.99,2021-07-11 12:14:42,730863,5,denim_blue_washed_out,skinny_fit,,,0.99,0.0,0.01,0.0
75,730863005,,skinny_jeans,29.99,2021-07-11 12:14:42,730863,5,dark_denim_blue,skinny_fit,,,0.99,0.0,0.01,0.0
76,730863005,,skinny_jeans,29.99,2021-07-11 12:14:42,730863,5,light_gray,skinny_fit,,,0.99,0.0,0.01,0.0
