product_id,product_category,product_name,product_price,scrapy_datetime,style_id,color_id,color_name,Fit,Composition,Size,Product safety
126,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Black,Skinny fit,"Pocket lining: Polyester 63%, Cotton 37%",,
127,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Black,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
128,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Denim blue,Skinny fit,"Pocket lining: Polyester 63%, Cotton 37%",,
129,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
130,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Light denim blue,Skinny fit,"Pocket lining: Polyester 63%, Cotton 37%",,
131,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Light denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
132,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Dark denim blue,Skinny fit,"Pocket lining: Polyester 63%, Cotton 37%",,
133,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Dark denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
134,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Black,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 32/32",
135,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Black,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 32/32",
136,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Denim blue,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 32/32",
137,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 32/32",
138,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Dark gray,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 32/32",
139,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Dark gray,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 32/32",
140,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Light denim blue,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 32/32",
141,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Light denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 32/32",
142,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Black,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
143,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Black,Skinny fit,Pocket lining: Cotton 100%,,
144,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
145,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Denim blue,Skinny fit,Pocket lining: Cotton 100%,,
146,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Dark gray,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
147,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Dark gray,Skinny fit,Pocket lining: Cotton 100%,,
148,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Dark denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
149,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Dark denim blue,Skinny fit,Pocket lining: Cotton 100%,,
150,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Black,Skinny fit,Pocket lining: Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32",
151,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Black,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
152,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Dark gray,Skinny fit,Pocket lining: Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32",
153,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Dark gray,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
154,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Light denim blue,Skinny fit,Pocket lining: Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32",
155,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Light denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
156,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Dark denim blue,Skinny fit,Pocket lining: Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32",
157,0985159003,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,003,Dark denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
158,0427159006,men_jeans_ripped,Trashed Skinny Jeans,$ 39.99,2021-07-11 12:14:42,0427159,006,Black denim,Skinny fit,"Cotton 93%, Polyester 6%, Elastane 1%","The model is 184cm/6'0"" and wears a size 31/32",
159,0427159006,men_jeans_ripped,Trashed Skinny Jeans,$ 39.99,2021-07-11 12:14:42,0427159,006,Blue washed out,Skinny fit,"Cotton 93%, Polyester 6%, Elastane 1%","The model is 184cm/6'0"" and wears a size 31/32",
160,0427159006,men_jeans_ripped,Trashed Skinny Jeans,$ 39.99,2021-07-11 12:14:42,0427159,006,Denim blue,Skinny fit,"Cotton 93%, Polyester 6%, Elastane 1%","The model is 184cm/6'0"" and wears a size 31/32",
161,0427159006,men_jeans_ripped,Trashed Skinny Jeans,$ 39.99,2021-07-11 12:14:42,0427159,006,Light denim blue,Skinny fit,"Cotton 93%, Polyester 6%, Elastane 1%","The model is 184cm/6'0"" and wears a size 31/32",
162,0427159006,men_jeans_ripped,Trashed Skinny Jeans,$ 39.99,2021-07-11 12:14:42,0427159,006,Dark denim blue,Skinny fit,"Cotton 93%, Polyester 6%, Elastane 1%","The model is 184cm/6'0"" and wears a size 31/32",
163,0427159006,men_jeans_ripped,Trashed Skinny Jeans,$ 39.99,2021-07-11 12:14:42,0427159,006,Black washed out,Skinny fit,"Cotton 93%, Polyester 6%, Elastane 1%","The model is 184cm/6'0"" and wears a size 31/32",
164,0427159006,men_jeans_ripped,Trashed Skinny Jeans,$ 39.99,2021-07-11 12:14:42,0427159,006,Denim blue,Skinny fit,"Cotton 93%, Polyester 6%, Elastane 1%","The model is 184cm/6'0"" and wears a size 31/32",
165,0427159006,men_jeans_ripped,Trashed Skinny Jeans,$ 39.99,2021-07-11 12:14:42,0427159,006,White denim,Skinny fit,"Cotton 93%, Polyester 6%, Elastane 1%","The model is 184cm/6'0"" and wears a size 31/32",
166,0427159006,men_jeans_ripped,Trashed Skinny Jeans,$ 39.99,2021-07-11 12:14:42,0427159,006,Light blue washed out,Skinny fit,"Cotton 93%, Polyester 6%, Elastane 1%","The model is 184cm/6'0"" and wears a size 31/32",
167,0427159006,men_jeans_ripped,Trashed Skinny Jeans,$ 39.99,2021-07-11 12:14:42,0427159,006,Super light denim blue,Skinny fit,"Cotton 93%, Polyester 6%, Elastane 1%","The model is 184cm/6'0"" and wears a size 31/32",
168,0427159006,men_jeans_ripped,Trashed Skinny Jeans,$ 39.99,2021-07-11 12:14:42,0427159,006,Black/trashed,Skinny fit,"Cotton 93%, Polyester 6%, Elastane 1%","The model is 184cm/6'0"" and wears a size 31/32",
169,0427159006,men_jeans_ripped,Trashed Skinny Jeans,$ 39.99,2021-07-11 12:14:42,0427159,006,Light denim blue,Skinny fit,"Cotton 93%, Polyester 6%, Elastane 1%","The model is 184cm/6'0"" and wears a size 31/32",
170,0427159006,men_jeans_ripped,Trashed Skinny Jeans,$ 39.99,2021-07-11 12:14:42,0427159,006,Denim blue/bleached,Skinny fit,"Cotton 93%, Polyester 6%, Elastane 1%","The model is 184cm/6'0"" and wears a size 31/32",
171,0427159006,men_jeans_ripped,Trashed Skinny Jeans,$ 39.99,2021-07-11 12:14:42,0427159,006,Black/bleached,Skinny fit,"Cotton 93%, Polyester 6%, Elastane 1%","The model is 184cm/6'0"" and wears a size 31/32",
172,0985197003,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,003,Midnight blue,Slim fit,Pocket lining: Cotton 100%,"The model is 189cm/6'2"" and wears a size 32/32",
173,0985197003,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,003,Midnight blue,Slim fit,"Shell: Cotton 98%, Elastane 2%","The model is 189cm/6'2"" and wears a size 32/32",
174,0985197003,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,003,Denim blue,Slim fit,Pocket lining: Cotton 100%,"The model is 189cm/6'2"" and wears a size 32/32",
175,0985197003,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,003,Denim blue,Slim fit,"Shell: Cotton 98%, Elastane 2%","The model is 189cm/6'2"" and wears a size 32/32",
176,0985197003,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,003,Light denim blue,Slim fit,Pocket lining: Cotton 100%,"The model is 189cm/6'2"" and wears a size 32/32",
177,0985197003,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,003,Light denim blue,Slim fit,"Shell: Cotton 98%, Elastane 2%","The model is 189cm/6'2"" and wears a size 32/32",
178,0985197003,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,003,Black,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
179,0985197003,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,003,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
180,0985197003,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,003,Denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
181,0985197003,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,003,Denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
182,0985197003,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,003,Light denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
183,0985197003,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,003,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
184,0985197003,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,003,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
185,0985197003,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,003,Black,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
186,0985197003,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,003,Midnight blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
187,0985197003,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,003,Midnight blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
188,0985197003,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,003,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
189,0985197003,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,003,Light denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
190,0985197003,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,003,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
191,0985197003,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,003,Black,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
192,0985197003,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,003,Midnight blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
193,0985197003,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,003,Midnight blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
194,0985197003,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,003,Denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
195,0985197003,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,003,Denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
196,0971061001,,Slim Tapered Cropped Jeans,$ 29.99,2021-07-11 12:14:42,0971061,001,Light denim blue,Slim fit,"Cotton 99%, Elastane 1%",,
197,0971061001,,Slim Tapered Cropped Jeans,$ 29.99,2021-07-11 12:14:42,0971061,001,Pale denim blue,Slim fit,"Cotton 99%, Elastane 1%",,
198,1004199001,,Skinny Cropped Jeans,$ 29.99,2021-07-11 12:14:42,1004199,001,Black,Skinny fit,"Cotton 99%, Elastane 1%",,
199,1004199001,,Skinny Cropped Jeans,$ 29.99,2021-07-11 12:14:42,1004199,001,Light denim blue,Skinny fit,"Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 32",
200,0971061002,,Slim Tapered Cropped Jeans,$ 29.99,2021-07-11 12:14:42,0971061,002,Light denim blue,Slim fit,"Cotton 99%, Elastane 1%",,
201,0971061002,,Slim Tapered Cropped Jeans,$ 29.99,2021-07-11 12:14:42,0971061,002,Pale denim blue,Slim fit,"Cotton 99%, Elastane 1%",,
202,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
203,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Denim blue,Skinny fit,Pocket lining: Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32",
204,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Dark gray,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
205,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Dark gray,Skinny fit,Pocket lining: Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32",
206,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Light denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
207,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Light denim blue,Skinny fit,Pocket lining: Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32",
208,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Dark denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
209,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Dark denim blue,Skinny fit,Pocket lining: Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32",
210,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Black,Skinny fit,"Pocket lining: Polyester 63%, Cotton 37%",,
211,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Black,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
212,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Denim blue,Skinny fit,"Pocket lining: Polyester 63%, Cotton 37%",,
213,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
214,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Light denim blue,Skinny fit,"Pocket lining: Polyester 63%, Cotton 37%",,
215,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Light denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
216,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Dark denim blue,Skinny fit,"Pocket lining: Polyester 63%, Cotton 37%",,
217,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Dark denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
218,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Black,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 32/32",
219,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Black,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 32/32",
220,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Denim blue,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 32/32",
221,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 32/32",
222,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Dark gray,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 32/32",
223,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Dark gray,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 32/32",
224,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Light denim blue,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 32/32",
225,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Light denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 32/32",
226,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Black,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
227,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Black,Skinny fit,Pocket lining: Cotton 100%,,
228,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
229,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Denim blue,Skinny fit,Pocket lining: Cotton 100%,,
230,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Dark gray,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
231,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Dark gray,Skinny fit,Pocket lining: Cotton 100%,,
232,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Dark denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
233,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Dark denim blue,Skinny fit,Pocket lining: Cotton 100%,,
234,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Black,Skinny fit,Pocket lining: Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32",
235,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Black,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
236,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Dark gray,Skinny fit,Pocket lining: Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32",
237,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Dark gray,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
238,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Light denim blue,Skinny fit,Pocket lining: Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32",
239,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Light denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
240,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Dark denim blue,Skinny fit,Pocket lining: Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32",
241,0985159006,men_jeans_skinny,Skinny Jeans,$ 19.99,2021-07-11 12:14:42,0985159,006,Dark denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
242,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,006,Midnight blue,Slim fit,Pocket lining: Cotton 100%,"The model is 189cm/6'2"" and wears a size 32/32",
243,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,006,Midnight blue,Slim fit,"Shell: Cotton 98%, Elastane 2%","The model is 189cm/6'2"" and wears a size 32/32",
244,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,006,Denim blue,Slim fit,Pocket lining: Cotton 100%,"The model is 189cm/6'2"" and wears a size 32/32",
245,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,006,Denim blue,Slim fit,"Shell: Cotton 98%, Elastane 2%","The model is 189cm/6'2"" and wears a size 32/32",
246,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,006,Light denim blue,Slim fit,Pocket lining: Cotton 100%,"The model is 189cm/6'2"" and wears a size 32/32",
247,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,006,Light denim blue,Slim fit,"Shell: Cotton 98%, Elastane 2%","The model is 189cm/6'2"" and wears a size 32/32",
248,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,006,Black,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
249,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,006,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
250,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,006,Denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
251,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,006,Denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
252,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,006,Light denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
253,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,006,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
254,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,006,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
255,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,006,Black,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
256,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,006,Midnight blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
257,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,006,Midnight blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
258,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,006,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
259,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,006,Light denim blue,Slim fit,"Shell: Cotton 99%, Elastane 1%","The model is 182cm/6'0"" and wears a size 31/32",
260,0985197006,men_jeans_slim,Slim Jeans,$ 19.99,2021-07-11 12:14:42,0985197,006,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
